ip,dash1,user,timestamp,method,url,protocol,status,size,referrer,user_agent,is_anomaly
66.96.225.71,-,-,01/Nov/2024:03:20:55 +0000,GET,/images/posts/67239c0bd416e.jpg,HTTP/1.1,200,0,https://pedulirasa.sulthon.blue/post/search?title=a&page=1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",1
66.96.225.71,-,-,01/Nov/2024:03:20:55 +0000,GET,/images/posts/6723982eb8caf.jpg,HTTP/1.1,200,0,https://pedulirasa.sulthon.blue/post/search?title=a&page=1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",1
66.96.225.71,-,-,01/Nov/2024:03:20:55 +0000,GET,/images/posts/67239892ccb0a.jpg,HTTP/1.1,200,0,https://pedulirasa.sulthon.blue/post/search?title=a&page=1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",1
66.96.225.71,-,-,01/Nov/2024:03:20:55 +0000,GET,/images/posts/6723979f1491a.jpg,HTTP/1.1,200,1405,https://pedulirasa.sulthon.blue/post/search?title=a&page=1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",1
66.96.225.71,-,-,01/Nov/2024:03:20:55 +0000,GET,/images/posts/672397c51896a.jpg,HTTP/1.1,200,2848,https://pedulirasa.sulthon.blue/post/search?title=a&page=1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",1
66.96.225.71,-,-,01/Nov/2024:03:20:56 +0000,GET,/script/utils.js,HTTP/1.1,200,691,https://pedulirasa.sulthon.blue/post/search?title=a&page=1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",1
66.96.225.71,-,-,01/Nov/2024:03:20:56 +0000,GET,/favicon.webp,HTTP/1.1,200,2512,https://pedulirasa.sulthon.blue/post/search?title=a&page=1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",1
66.96.225.71,-,-,01/Nov/2024:03:20:56 +0000,GET,/images/posts/672394754091b.jpg,HTTP/1.1,200,12542,https://pedulirasa.sulthon.blue/post/search?title=a&page=1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",1
66.96.225.71,-,-,01/Nov/2024:03:20:56 +0000,GET,/style/output.css,HTTP/1.1,200,6951,https://pedulirasa.sulthon.blue/post/search?title=a&page=1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",1
66.96.225.71,-,-,01/Nov/2024:03:20:56 +0000,GET,/images/posts/672394aba9fee.jpg,HTTP/1.1,200,13846,https://pedulirasa.sulthon.blue/post/search?title=a&page=1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",1
66.96.225.71,-,-,01/Nov/2024:03:20:56 +0000,GET,/images/posts/6723965c7fbd5.jpg,HTTP/1.1,200,91027,https://pedulirasa.sulthon.blue/post/search?title=a&page=1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",1
66.96.225.71,-,-,01/Nov/2024:03:20:56 +0000,GET,/images/posts/6723950147309.jpg,HTTP/1.1,200,618773,https://pedulirasa.sulthon.blue/post/search?title=a&page=1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",1
66.96.225.71,-,-,01/Nov/2024:03:20:56 +0000,GET,/images/posts/672397ea88884.jpg,HTTP/1.1,200,7024,https://pedulirasa.sulthon.blue/post/search?title=a&page=1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",1
66.96.225.71,-,-,01/Nov/2024:03:20:56 +0000,GET,/images/posts/67239892ccb0a.jpg,HTTP/1.1,200,9188,https://pedulirasa.sulthon.blue/post/search?title=a&page=1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",1
66.96.225.71,-,-,01/Nov/2024:03:20:56 +0000,GET,/images/posts/6723974d33ab1.jpg,HTTP/1.1,200,11770,https://pedulirasa.sulthon.blue/post/search?title=a&page=1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",1
66.96.225.71,-,-,01/Nov/2024:03:20:56 +0000,GET,/images/posts/67239a415318d.jpg,HTTP/1.1,200,13613,https://pedulirasa.sulthon.blue/post/search?title=a&page=1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",1
66.96.225.71,-,-,01/Nov/2024:03:20:56 +0000,GET,/images/posts/67239bc81a9f3.jpg,HTTP/1.1,200,11726,https://pedulirasa.sulthon.blue/post/search?title=a&page=1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",1
66.96.225.71,-,-,01/Nov/2024:03:20:56 +0000,GET,/images/posts/67239c0bd416e.jpg,HTTP/1.1,200,15842,https://pedulirasa.sulthon.blue/post/search?title=a&page=1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",1
66.96.225.71,-,-,01/Nov/2024:03:20:56 +0000,GET,/images/posts/6723982eb8caf.jpg,HTTP/1.1,200,17405,https://pedulirasa.sulthon.blue/post/search?title=a&page=1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",1
66.96.225.71,-,-,01/Nov/2024:03:20:56 +0000,GET,/images/posts/67239b89efcf3.jpg,HTTP/1.1,200,60835,https://pedulirasa.sulthon.blue/post/search?title=a&page=1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",1
66.96.225.71,-,-,01/Nov/2024:03:20:56 +0000,GET,/images/posts/6723999c3cfd8.jpg,HTTP/1.1,200,90300,https://pedulirasa.sulthon.blue/post/search?title=a&page=1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",1
66.96.225.71,-,-,01/Nov/2024:03:20:56 +0000,GET,/images/posts/6723971b44afc.jpg,HTTP/1.1,200,73696,https://pedulirasa.sulthon.blue/post/search?title=a&page=1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",1
66.96.225.71,-,-,01/Nov/2024:03:20:56 +0000,GET,/images/posts/672397c51896a.jpg,HTTP/1.1,200,86196,https://pedulirasa.sulthon.blue/post/search?title=a&page=1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",1
66.96.225.71,-,-,01/Nov/2024:03:20:56 +0000,GET,/images/posts/6723992513f4c.jpg,HTTP/1.1,200,75389,https://pedulirasa.sulthon.blue/post/search?title=a&page=1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",1
66.96.225.71,-,-,01/Nov/2024:03:20:56 +0000,GET,/images/posts/67239853e24ac.jpg,HTTP/1.1,200,81823,https://pedulirasa.sulthon.blue/post/search?title=a&page=1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",1
66.96.225.71,-,-,01/Nov/2024:03:20:56 +0000,GET,/images/posts/672396e6b5199.jpg,HTTP/1.1,200,179925,https://pedulirasa.sulthon.blue/post/search?title=a&page=1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",1
66.96.225.71,-,-,01/Nov/2024:03:20:56 +0000,GET,/images/posts/6723979f1491a.jpg,HTTP/1.1,200,306218,https://pedulirasa.sulthon.blue/post/search?title=a&page=1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",1
66.96.225.71,-,-,01/Nov/2024:03:20:56 +0000,GET,/images/posts/672396c0207c6.jpg,HTTP/1.1,200,618773,https://pedulirasa.sulthon.blue/post/search?title=a&page=1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",1
66.96.225.71,-,-,01/Nov/2024:03:20:57 +0000,GET,/favicon.webp,HTTP/1.1,200,2512,https://pedulirasa.sulthon.blue/post/search?title=a&page=1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",1
66.96.225.71,-,-,01/Nov/2024:03:20:59 +0000,GET,/post/search?title=a&page=2,HTTP/1.1,200,5463,https://pedulirasa.sulthon.blue/post/search?title=a&page=1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",1
66.96.225.71,-,-,01/Nov/2024:03:21:01 +0000,GET,/post/search?title=a&page=1,HTTP/1.1,200,5972,https://pedulirasa.sulthon.blue/post/search?title=a&page=2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",1
66.96.225.71,-,-,01/Nov/2024:03:21:05 +0000,GET,/tentang-kami,HTTP/1.1,200,8779,https://pedulirasa.sulthon.blue/post/search?title=a&page=1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",1
66.96.225.71,-,-,01/Nov/2024:03:21:10 +0000,GET,/ayo-berbagi,HTTP/1.1,302,0,https://pedulirasa.sulthon.blue/tentang-kami,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",1
66.96.225.71,-,-,01/Nov/2024:03:21:10 +0000,GET,/login,HTTP/1.1,200,5199,https://pedulirasa.sulthon.blue/tentang-kami,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",1
66.96.225.71,-,-,01/Nov/2024:03:21:10 +0000,GET,/,HTTP/1.1,200,6911,https://pedulirasa.sulthon.blue/login,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",1
66.96.225.71,-,-,01/Nov/2024:03:21:12 +0000,GET,/login,HTTP/1.1,200,5199,https://pedulirasa.sulthon.blue/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",1
66.96.225.71,-,-,01/Nov/2024:03:21:28 +0000,POST,/login,HTTP/1.1,302,0,https://pedulirasa.sulthon.blue/login,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",1
66.96.225.71,-,-,01/Nov/2024:03:21:28 +0000,GET,/,HTTP/1.1,200,6939,https://pedulirasa.sulthon.blue/login,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",1
66.96.225.71,-,-,01/Nov/2024:03:21:28 +0000,GET,/images/profile/67243e03cae4c.jpg,HTTP/1.1,200,170982,https://pedulirasa.sulthon.blue/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",1
66.96.225.71,-,-,01/Nov/2024:03:21:32 +0000,GET,/tentang-kami,HTTP/1.1,200,8794,https://pedulirasa.sulthon.blue/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",1
66.96.225.71,-,-,01/Nov/2024:03:21:35 +0000,GET,/ayo-berbagi,HTTP/1.1,200,5763,https://pedulirasa.sulthon.blue/tentang-kami,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",1
66.96.225.71,-,-,01/Nov/2024:03:21:58 +0000,GET,/tentang-kami,HTTP/1.1,200,8803,https://pedulirasa.sulthon.blue/ayo-berbagi,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",1
66.96.225.71,-,-,01/Nov/2024:03:22:00 +0000,GET,/profile,HTTP/1.1,200,5710,https://pedulirasa.sulthon.blue/tentang-kami,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",1
36.73.34.99,-,-,01/Nov/2024:03:15:50 +0000,GET,/tentang-kami,HTTP/1.1,200,8783,https://pedulirasa.sulthon.blue/register,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",1
36.73.34.99,-,-,01/Nov/2024:03:16:10 +0000,GET,/login,HTTP/1.1,200,5225,https://pedulirasa.sulthon.blue/tentang-kami,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",1
66.96.225.71,-,-,01/Nov/2024:03:22:19 +0000,GET,/profile,HTTP/1.1,200,5711,https://pedulirasa.sulthon.blue/tentang-kami,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",1
66.96.225.71,-,-,01/Nov/2024:03:22:25 +0000,GET,/post/search?title=a,HTTP/1.1,200,5964,https://pedulirasa.sulthon.blue/profile,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",1
140.213.171.199,-,-,01/Nov/2024:03:26:03 +0000,GET,/,HTTP/2,200,6948,-,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",1
140.213.171.199,-,-,01/Nov/2024:03:26:05 +0000,GET,/style/output.css,HTTP/2,200,6951,https://pedulirasa.sulthon.blue/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",1
140.213.171.199,-,-,01/Nov/2024:03:26:05 +0000,GET,/script/utils.js,HTTP/2,200,691,https://pedulirasa.sulthon.blue/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",1
140.213.171.199,-,-,01/Nov/2024:03:26:05 +0000,GET,/favicon.webp,HTTP/2,200,2512,https://pedulirasa.sulthon.blue/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",1
140.213.171.199,-,-,01/Nov/2024:03:26:05 +0000,GET,/images/banners/festifal-berbagi-makanan.jpg,HTTP/2,200,156675,https://pedulirasa.sulthon.blue/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",1
140.213.171.199,-,-,01/Nov/2024:03:26:05 +0000,GET,/images/banners/warung-makan.webp,HTTP/1.1,200,169766,https://pedulirasa.sulthon.blue/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",1
140.213.171.199,-,-,01/Nov/2024:03:26:05 +0000,GET,/images/banners/buka-bersama.png,HTTP/1.1,200,788571,https://pedulirasa.sulthon.blue/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",1
140.213.171.199,-,-,01/Nov/2024:03:26:05 +0000,GET,/images/banners/bakti-sosial-bersama.jpg,HTTP/1.1,200,1252409,https://pedulirasa.sulthon.blue/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",1
140.213.171.199,-,-,01/Nov/2024:03:26:05 +0000,GET,/images/posts/67239c0bd416e.jpg,HTTP/1.1,200,15842,https://pedulirasa.sulthon.blue/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",1
140.213.171.199,-,-,01/Nov/2024:03:26:05 +0000,GET,/images/posts/67239de9d659a.jpg,HTTP/1.1,200,10163,https://pedulirasa.sulthon.blue/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",1
140.213.171.199,-,-,01/Nov/2024:03:26:05 +0000,GET,/images/posts/67239e2aa0d98.jpg,HTTP/1.1,200,13412,https://pedulirasa.sulthon.blue/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",1
140.213.171.199,-,-,01/Nov/2024:03:26:05 +0000,GET,/images/posts/672394aba9fee.jpg,HTTP/1.1,200,13846,https://pedulirasa.sulthon.blue/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",1
140.213.171.199,-,-,01/Nov/2024:03:26:05 +0000,GET,/images/posts/67239bc81a9f3.jpg,HTTP/1.1,200,11726,https://pedulirasa.sulthon.blue/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",1
140.213.171.199,-,-,01/Nov/2024:03:26:05 +0000,GET,/images/posts/67239c97ebe46.jpg,HTTP/1.1,200,10885,https://pedulirasa.sulthon.blue/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",1
140.213.171.199,-,-,01/Nov/2024:03:26:05 +0000,GET,/images/posts/67239d8159e64.jpg,HTTP/1.1,200,14694,https://pedulirasa.sulthon.blue/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",1
140.213.171.199,-,-,01/Nov/2024:03:26:05 +0000,GET,/images/posts/672394754091b.jpg,HTTP/1.1,200,12542,https://pedulirasa.sulthon.blue/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",1
140.213.171.199,-,-,01/Nov/2024:03:26:05 +0000,GET,/images/posts/67239f231f140.jpg,HTTP/1.1,200,27899,https://pedulirasa.sulthon.blue/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",1
140.213.171.199,-,-,01/Nov/2024:03:26:05 +0000,GET,/images/posts/67239d2d2d683.jpg,HTTP/1.1,200,38444,https://pedulirasa.sulthon.blue/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",1
140.213.171.199,-,-,01/Nov/2024:03:26:05 +0000,GET,/images/posts/6723965c7fbd5.jpg,HTTP/1.1,200,91027,https://pedulirasa.sulthon.blue/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",1
140.213.171.199,-,-,01/Nov/2024:03:26:05 +0000,GET,/images/posts/6723999c3cfd8.jpg,HTTP/1.1,200,90300,https://pedulirasa.sulthon.blue/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",1
140.213.171.199,-,-,01/Nov/2024:03:26:05 +0000,GET,/images/posts/67239c31f22fe.jpg,HTTP/1.1,200,115143,https://pedulirasa.sulthon.blue/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",1
140.213.171.199,-,-,01/Nov/2024:03:26:05 +0000,GET,/images/posts/67239eb60c920.jpg,HTTP/1.1,200,145942,https://pedulirasa.sulthon.blue/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",1
140.213.171.199,-,-,01/Nov/2024:03:26:05 +0000,GET,/images/posts/6723950147309.jpg,HTTP/1.1,200,618773,https://pedulirasa.sulthon.blue/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",1
140.213.171.199,-,-,01/Nov/2024:03:26:05 +0000,GET,/images/posts/67239f70ba6bb.jpg,HTTP/1.1,200,204083,https://pedulirasa.sulthon.blue/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",1
140.213.171.199,-,-,01/Nov/2024:03:26:22 +0000,GET,/,HTTP/1.1,200,6911,https://pedulirasa.sulthon.blue/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",1
140.213.171.199,-,-,01/Nov/2024:03:26:26 +0000,GET,/ayo-berbagi,HTTP/1.1,302,0,https://pedulirasa.sulthon.blue/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",1
140.213.171.199,-,-,01/Nov/2024:03:26:26 +0000,GET,/login,HTTP/1.1,200,5199,https://pedulirasa.sulthon.blue/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",1
140.213.171.199,-,-,01/Nov/2024:03:26:26 +0000,GET,/images/backgrounds/charity-foodbank-volunteer.jpg,HTTP/1.1,200,991552,https://pedulirasa.sulthon.blue/login,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",1
140.213.171.199,-,-,01/Nov/2024:03:26:35 +0000,GET,/register,HTTP/1.1,200,4875,https://pedulirasa.sulthon.blue/login,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",1
140.213.171.199,-,-,01/Nov/2024:03:26:35 +0000,GET,/images/backgrounds/people-bringing-supplies-neighbors.jpg,HTTP/1.1,200,855174,https://pedulirasa.sulthon.blue/register,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",1
140.213.171.199,-,-,01/Nov/2024:03:27:22 +0000,POST,/register,HTTP/1.1,302,0,https://pedulirasa.sulthon.blue/register,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",1
140.213.171.199,-,-,01/Nov/2024:03:27:23 +0000,GET,/register/verify,HTTP/1.1,200,4719,https://pedulirasa.sulthon.blue/register,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",1
140.213.171.199,-,-,01/Nov/2024:03:27:23 +0000,GET,/images/backgrounds/visi-misi.webp,HTTP/1.1,200,113394,https://pedulirasa.sulthon.blue/register/verify,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",1
140.213.163.29,-,-,01/Nov/2024:03:31:58 +0000,GET,/post/search?,HTTP/1.1,302,0,https://pedulirasa.sulthon.blue/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",1
140.213.163.29,-,-,01/Nov/2024:03:31:58 +0000,GET,/,HTTP/1.1,200,6962,https://pedulirasa.sulthon.blue/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",1
66.96.225.128,-,-,01/Nov/2024:03:32:03 +0000,GET,/,HTTP/1.1,200,6938,-,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Mobile Safari/537.36",1
66.96.225.128,-,-,01/Nov/2024:03:32:04 +0000,GET,/images/posts/67244b4614fff.jpg,HTTP/1.1,200,937045,https://pedulirasa.sulthon.blue/,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Mobile Safari/537.36",1
66.96.225.128,-,-,01/Nov/2024:03:32:09 +0000,GET,/profile,HTTP/1.1,200,5678,https://pedulirasa.sulthon.blue/,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Mobile Safari/537.36",1
66.96.225.128,-,-,01/Nov/2024:03:32:30 +0000,GET,/profile/manage-posts,HTTP/1.1,200,6278,https://pedulirasa.sulthon.blue/profile,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Mobile Safari/537.36",1
66.96.225.128,-,-,01/Nov/2024:03:32:33 +0000,GET,/,HTTP/1.1,200,6910,https://pedulirasa.sulthon.blue/profile/manage-posts,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Mobile Safari/537.36",1
66.96.225.128,-,-,01/Nov/2024:03:32:37 +0000,GET,/post/detail/61,HTTP/1.1,200,5894,https://pedulirasa.sulthon.blue/,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Mobile Safari/537.36",1
